username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
|2018-03-11 20:07|4|9|"#SalonGeneve2018 Préparations uniques... ces voitures les plus WTF dévoilées au salon de Genève ! https:// fb.me/tHmYNA0B"|||#SalonGeneve2018|"972911792790876163"|https://twitter.com/turbofr/status/972911792790876163
|2018-03-11 20:04|4|3|"Audi, Italdesign et Airbus... comment se déplacer sur terre et dans les air ? http:// ift.tt/2p2tssB"||||"972911076672262146"|https://twitter.com/turbofr/status/972911076672262146
|2018-03-11 16:05|6|10|"#SalonGeneve2018 Voici celle qui sera peut-être la première à passer la barre des 500 km/h en vitesse de pointe ! https:// fb.me/7AtGrRzL2"|||#SalonGeneve2018|"972850935402819584"|https://twitter.com/turbofr/status/972850935402819584
|2018-03-11 12:04|8|20|"Aston Martin, BMW, Jaguar, Lexus... tous les modèles étrangers dévoilés à Genève http:// ift.tt/2DivMjs"||||"972790305358565378"|https://twitter.com/turbofr/status/972790305358565378
|2018-03-11 08:04|5|13|"Préparations uniques... ces voitures les plus WTF dévoilées au salon de Genève http:// ift.tt/2HqI4sD"||||"972729882475220992"|https://twitter.com/turbofr/status/972729882475220992
|2018-03-11 08:01|3|1|"Un petit avant goût de l'émission de tout à l'heure, consacrée au salon de l'automobile de Genève ! https:// fb.me/7MuG7zQVf"||||"972729099130167296"|https://twitter.com/turbofr/status/972729099130167296
|2018-03-10 20:56|3|6|"#SalonGeneve2018 Audi, BMW, Lagonda, Pininfarina... les concepts font le show à Genève ! https:// fb.me/445UyVaVh"|||#SalonGeneve2018|"972561737596710913"|https://twitter.com/turbofr/status/972561737596710913
|2018-03-10 19:52|1|7|"Hyundai Le Fil Rouge, un nom français pour ce concept coréen dévoilé à Genève http:// ift.tt/2p27TbB"||||"972545777380728833"|https://twitter.com/turbofr/status/972545777380728833
|2018-03-10 16:13|2|3|"Plus de 500 chevaux sous le capot du Mercedes-AMG G63 ! https:// fb.me/JTySwZsl"||||"972490519795429378"|https://twitter.com/turbofr/status/972490519795429378
|2018-03-10 16:07|4|9|"La Bugatti Chiron Sport : une version dédiée aux amateurs de conduite sportive http:// ift.tt/2FtMthS"||||"972489044314685442"|https://twitter.com/turbofr/status/972489044314685442
|2018-03-10 12:28|3|4|"#SalonGeneve2018 A l'occasion du salon de Genève, nous vous proposons de découvrir la très belle Ferrari 488... https:// fb.me/9tlZeHd37"|||#SalonGeneve2018|"972433910423543808"|https://twitter.com/turbofr/status/972433910423543808
|2018-03-10 12:17|9|18|"Ces voitures qui raclent le bitume en démonstration à Genève... toutes nos photos http:// ift.tt/2FsAGQL"||||"972431302786998272"|https://twitter.com/turbofr/status/972431302786998272
|2018-03-10 10:02|2|3|"Demain dans l'émission Turbo, découvrez les plus belles sportives et voitures de luxe du salon de l'automobile de... https:// fb.me/NIKIk3dN"||||"972397161337024513"|https://twitter.com/turbofr/status/972397161337024513
|2018-03-10 08:03|2|3|"#SalonGeneve2018 Le salon de l'automobile de Genève, c'est en ce moment... toutes les informations pratiques !... https:// fb.me/2woEI9sFc"|||#SalonGeneve2018|"972367225880502273"|https://twitter.com/turbofr/status/972367225880502273
|2018-03-09 20:17|5|10|"#SalonGeneve2018 Les tout-terrains les plus déjantés dévoilés au Salon de Genève... c'est la guerre ! https:// fb.me/Ir0ZM0kg"|||#SalonGeneve2018|"972189543817412608"|https://twitter.com/turbofr/status/972189543817412608
|2018-03-09 20:02|3|5|"Lagonda Vision Concept : le luxe électrique et autonome façon Aston Martin http:// ift.tt/2Hntfa5"||||"972185910400909312"|https://twitter.com/turbofr/status/972185910400909312
|2018-03-09 19:02|1|4|"Les tout-terrains les plus déjantés dévoilés au Salon de Genève : c'est la guerre ! http:// ift.tt/2txTV5S"||||"972170808410935298"|https://twitter.com/turbofr/status/972170808410935298
|2018-03-09 18:12|1|3|"Ford Mustang Bullitt : elle arrive enfin en Europe http:// ift.tt/2IfO7RY"||||"972158172839456773"|https://twitter.com/turbofr/status/972158172839456773
|2018-03-09 17:52|2|2|"#SalonGeneve2018 Des éditions spéciales pour les Maserati Ghibli, Quattroporte et Levante... https:// fb.me/8aH4EAE2E"|||#SalonGeneve2018|"972153056954642435"|https://twitter.com/turbofr/status/972153056954642435
|2018-03-09 16:10|2|0|"#SalonGeneve2018 EZ-GO... l'étrange véhicule autonome dévoilé par Renault ! https:// fb.me/9aB18ISsv"|||#SalonGeneve2018|"972127376913195011"|https://twitter.com/turbofr/status/972127376913195011
|2018-03-09 16:07|2|2|"Le 88ème salon de Genève - Emission TURBO du 11/03/2018 http:// ift.tt/2IcVwkS"||||"972126740557520897"|https://twitter.com/turbofr/status/972126740557520897
|2018-03-09 14:12|4|3|"Corbellati Missile, et si c'était la première hypercar à atteindre les 500 km/h ? http:// ift.tt/2FsJ3b0"||||"972097702862512128"|https://twitter.com/turbofr/status/972097702862512128
|2018-03-09 14:04|4|3|"#SalonGeneve2018 Créée sur la base d'une Ferrari F430 Scuderia, la nouvelle Stratos fait la belle à Genève ! https:// fb.me/2vQN6GreR"|||#SalonGeneve2018|"972095670445363201"|https://twitter.com/turbofr/status/972095670445363201
|2018-03-09 13:02|2|3|"Audi, BMW, Lagonda, Pininfarina... les concepts font le show à Genève, nos photos http:// ift.tt/2HjoVsj"||||"972080248492822528"|https://twitter.com/turbofr/status/972080248492822528
|2018-03-09 12:07|1|3|"Mercedes-AMG G63 : plus de 500 ch sous le capot, la démesure au quotidien http:// ift.tt/2p1Vx2n"||||"972066284778254337"|https://twitter.com/turbofr/status/972066284778254337
|2018-03-09 12:00|6|19|"#SalonGevene2018 Abarth, Lamborghini, Porsche, Toyota... les sportives font le show à Genève ! https:// fb.me/IEL6p6Tr"|||#SalonGevene2018|"972064484515827712"|https://twitter.com/turbofr/status/972064484515827712
|2018-03-09 11:12|4|6|"Subaru Viziv Tourer Concept, nos photos du break japonais musclé dévoilé à Genève http:// ift.tt/2oXOw2y"||||"972052443474382850"|https://twitter.com/turbofr/status/972052443474382850
|2018-03-09 11:07|7|6|"Les Sportives... toutes nos photos des bruleuses de gomme dévoilées à Genève http:// ift.tt/2FDz2eg"||||"972051177620885504"|https://twitter.com/turbofr/status/972051177620885504
|2018-03-09 10:07|1|2|"Le Mazda Vision Coupé reçoit le titre de « Concept Car de l'Année » http:// ift.tt/2FkKuMN"||||"972036068185919488"|https://twitter.com/turbofr/status/972036068185919488
|2018-03-09 10:06|1|4|"#SalonGeneve2018 A la découverte du Jeep Wrangler de 4ème génération ! toutes les infos -> http:// bit.ly/2FmOiwO https:// fb.me/7H9IOJaX1"|||#SalonGeneve2018|"972035798144028672"|https://twitter.com/turbofr/status/972035798144028672
|2018-03-09 08:57|2|1|"Présentation en vidéo du Lexus UX, premier SUV compact de la marque http:// ift.tt/2FFdKNx"||||"972018484342411264"|https://twitter.com/turbofr/status/972018484342411264
|2018-03-09 08:12|1|1|"Salon de Genève : des éditions Nerissimo pour les Maserati Ghibli, Quattroporte et Levante http:// ift.tt/2oWr9am"||||"972007089399726081"|https://twitter.com/turbofr/status/972007089399726081
|2018-03-09 08:01|2|2|"Il faudra dépenser plus de 54 000 euros pour s'offrir une Alpine A110 Pure ou Légende ! https:// fb.me/I99PMzGE"||||"972004332588564480"|https://twitter.com/turbofr/status/972004332588564480
|2018-03-08 20:07|3|0|"Renault EZ-GO : un robot-véhicule électrique conçu pour le transport en ville http:// ift.tt/2HituDv"||||"971824661720977409"|https://twitter.com/turbofr/status/971824661720977409
|2018-03-08 20:04|2|5|"#SalonGeneve2018 Ferrari 488 Pista... la version musclée de la 488 GTB ! https:// fb.me/12Awn7sJj"|||#SalonGeneve2018|"971823900211412993"|https://twitter.com/turbofr/status/971823900211412993
|2018-03-08 19:03|5|10|"SUV : toutes nos photos des différents modèles présentés à Genève http:// ift.tt/2oXzNVg"||||"971808537000243200"|https://twitter.com/turbofr/status/971808537000243200
|2018-03-08 18:17|1|1|"Des Volkswagen e-Golf et Passat GTE pour la Préfecture de Police de Paris http:// ift.tt/2HigYDI"||||"971797043244040192"|https://twitter.com/turbofr/status/971797043244040192
|2018-03-08 18:02|3|8|"#SalonGeneve2018 Alfa Romeo, Bentley,BMW, Cupra, Honda, Lamborhini... tous les SUV dévoilés à Genève ! https:// fb.me/OcXpOAe0"|||#SalonGeneve2018|"971793197021192192"|https://twitter.com/turbofr/status/971793197021192192
|2018-03-08 17:17|3|2|"A Genève, MAT a exposé sa (Lancia) Stratos remise au goût du jour http:// ift.tt/2FlKXhF"||||"971781903773773824"|https://twitter.com/turbofr/status/971781903773773824
|2018-03-08 16:17|1|0|"Ford Ecosport, un profond restylage - Emission TURBO du 04/03/2018 http:// ift.tt/2HgGHfQ"||||"971766852685766656"|https://twitter.com/turbofr/status/971766852685766656
|2018-03-08 16:01|1|0|"#SalonGeneve2018 Polestar 1... voici peut-être l'une des plus belles voitures du salon ! https:// fb.me/7p9L0HVTs"|||#SalonGeneve2018|"971762729622163456"|https://twitter.com/turbofr/status/971762729622163456
|2018-03-08 15:17|1|4|"La Mercedes Classe A à Genève, une évolution dans la continuité http:// ift.tt/2FjW4aM"||||"971751671960391680"|https://twitter.com/turbofr/status/971751671960391680
|2018-03-08 14:03|1|0|"Pneu Goodyear Oxygene, une mobilité urbaine plus propre et plus durable http:// ift.tt/2FmwF0c"||||"971733132616568834"|https://twitter.com/turbofr/status/971733132616568834
|2018-03-08 13:47|1|4|"#SalonGeneve2018 La révolution se fait surtout à l'intérieur pour la nouvelle Audi A6 ! https:// fb.me/1q167fAhg"|||#SalonGeneve2018|"971729000879009793"|https://twitter.com/turbofr/status/971729000879009793
|2018-03-08 13:12|1|1|"Le concept Porsche Mission E Cross Turismo en exhibition à Genève... nos photos http:// ift.tt/2G60a3F"||||"971720228563554304"|https://twitter.com/turbofr/status/971720228563554304
|2018-03-08 12:50|6|7|"#SalonGeneve2018 Corbellati Missile... et si ce bolide de 1800 chevaux était le premier à atteindre les 500 km/h ? https:// fb.me/47PNQLgd0"|||#SalonGeneve2018|"971714849565757440"|https://twitter.com/turbofr/status/971714849565757440
|2018-03-08 12:12|3|4|"Plus de 54.000 euros pour les Alpine A110 en version Pure ou Legende http:// ift.tt/2G7JOY0"||||"971705109540409344"|https://twitter.com/turbofr/status/971705109540409344
|2018-03-08 12:08|1|2|"La Peugeot 508 First Edition disponible à partir de 48 750 euros ! https:// fb.me/GAM5OXKN"||||"971704090102288384"|https://twitter.com/turbofr/status/971704090102288384
|2018-03-08 10:12|3|10|"La dernière création de Hofele-Design basée sur un Mercedes GLS http:// ift.tt/2FqxAZF"||||"971674927131779072"|https://twitter.com/turbofr/status/971674927131779072
|2018-03-08 10:10|13|23|"#SalonGeneve2018 Si vous êtes fans des M2, M3, M3 et autres sportives de chez BMW, alors nous avons une petite... https:// fb.me/1UMS40Aof"|||#SalonGeneve2018|"971674392404156417"|https://twitter.com/turbofr/status/971674392404156417
|2018-03-08 08:06|1|3|"#SalonGeneve2018 En suisse, nous avons pu découvrir le Ranger Rover SV Coupé... un SUV 2 portes produit à... https:// fb.me/QCMZxvXd"|||#SalonGeneve2018|"971643220697518080"|https://twitter.com/turbofr/status/971643220697518080
|2018-03-08 08:02|1|4|"Acheter un SUV, ils arrivent sur le marché de l'occasion - TURBO du 04/03/2018 http:// ift.tt/2Ibs12M"||||"971642254598328322"|https://twitter.com/turbofr/status/971642254598328322
|2018-03-07 22:00|5|10|"#SalonGeneve2018 Lamborghini fidèle à son V10 atmosphérique avec la Huracan Performante Spyder ! https:// fb.me/9efYDbSeN"|||#SalonGeneve2018|"971490683226902530"|https://twitter.com/turbofr/status/971490683226902530
|2018-03-07 20:05|3|3|"Peugeot 508 : une First Edition disponible à partir de 48.750 euros http:// ift.tt/2G2Kw96"||||"971461811726938118"|https://twitter.com/turbofr/status/971461811726938118
|2018-03-07 19:56|1|5|"#SalonGeneve2018 la Porsche 911 GT3 RS... une véritable sportive taillée pour la route ! https:// fb.me/9eSqoVd8l"|||#SalonGeneve2018|"971459491597357060"|https://twitter.com/turbofr/status/971459491597357060
|2018-03-07 19:40|6|19|"Le concept BMW M8 Gran Coupé à Genève, agressif à souhait... toutes nos photos http:// ift.tt/2I99CDZ"||||"971455487576281088"|https://twitter.com/turbofr/status/971455487576281088
|2018-03-07 19:10|2|7|"La Ferrari 488 Pista à Genève... version radicale de la 488 GTB à moteur central http:// ift.tt/2FAJ3Jy"||||"971447921689415682"|https://twitter.com/turbofr/status/971447921689415682
|2018-03-07 18:30|3|9|"La Mercedes-AMG GT 4 portes en version 63 S à Genève... toutes nos photos http:// ift.tt/2oVrEAI"||||"971437969646157829"|https://twitter.com/turbofr/status/971437969646157829
|2018-03-07 18:06|4|10|"#SalonGeneve2018 Les magnifiques Pagani Zonda HP Barchetta et Huayra Roadster en démonstration https:// fb.me/2znGNM9t7"|||#SalonGeneve2018|"971431835069812738"|https://twitter.com/turbofr/status/971431835069812738
|2018-03-07 18:05|2|2|"Salon de Genève : le Volvo XC40 élu Voiture de l'année 2018 http:// ift.tt/2oQYyn3"||||"971431622980587520"|https://twitter.com/turbofr/status/971431622980587520
|2018-03-07 17:35|2|3|"Présentation du Jaguar I-Pace, un sérieux conccurent pour la Tesla Model X http:// ift.tt/2oX6UZp"||||"971424114815664128"|https://twitter.com/turbofr/status/971424114815664128
|2018-03-07 17:05|2|4|"Polestar 1, voici peut-être l'une des plus belles voitures du salon de Genève http:// ift.tt/2I9Hh07"||||"971416503617716226"|https://twitter.com/turbofr/status/971416503617716226
|2018-03-07 16:15|2|0|"King of the Hammers, la course la plus folle d'Amérique - TURBO du 04/03/2018 http:// ift.tt/2D77U2b"||||"971403958345523200"|https://twitter.com/turbofr/status/971403958345523200
|2018-03-07 16:05|3|6|"L'audi A6 est à Genève... la principale révolution se trouve à l'intérieur http:// ift.tt/2Fvu9UD"||||"971401470053699584"|https://twitter.com/turbofr/status/971401470053699584
|2018-03-07 15:54|2|2|"#SalonGeneve2018 Cupra Ateca... le (vrai) premier véhicule sportif de la marque ! https:// fb.me/Pkf7vRpV"|||#SalonGeneve2018|"971398577707724800"|https://twitter.com/turbofr/status/971398577707724800
|2018-03-07 15:15|1|0|"Range Rover SV Coupé, 999 exemplaires de cette version 2 portes dévoilée à Genève http:// ift.tt/2Fip4Qb"||||"971388941462011904"|https://twitter.com/turbofr/status/971388941462011904
|2018-03-07 14:05|4|3|"Salon de Genève : Fiat 124 Spider, une série spéciale baptisée S-Design http:// ift.tt/2oWbBTk"||||"971371229918781440"|https://twitter.com/turbofr/status/971371229918781440
|2018-03-07 13:43|1|1|"Début mars, la vignette Crit'Air a vu son prix baisser de quelques centimes... https:// fb.me/GP31fdCq"||||"971365607001264130"|https://twitter.com/turbofr/status/971365607001264130
|2018-03-07 13:10|1|2|"La Lamborghini Huracan Performante Spyder à Genève, fidèle au V10 atmosphérique http:// ift.tt/2oQnafz"||||"971357364996722688"|https://twitter.com/turbofr/status/971357364996722688
|2018-03-07 12:40|4|7|"Zenvo TSR-S, une hypercar très exclusive de plus de 1000 chevaux... nos photos http:// ift.tt/2FnW31s"||||"971349806147829761"|https://twitter.com/turbofr/status/971349806147829761
|2018-03-07 12:05|2|4|"Nouveau look et nouvelles motorisations pour la Kia Optima http:// ift.tt/2He40ai"||||"971341059832909825"|https://twitter.com/turbofr/status/971341059832909825
|2018-03-07 11:35|7|17|"Les Pagani Zonda HP Barchetta et Huayra Roadster à Genève... toutes nos photos http:// ift.tt/2He8r4I"||||"971333443702452225"|https://twitter.com/turbofr/status/971333443702452225
|2018-03-07 11:35|1|4|"#SalonGeneve2018 Volkswagen a profité de l'occasion pour dévoiler un nouveau concept baptisé I.D. Vizzion... la... https:// fb.me/aKqYGEYeK"|||#SalonGeneve2018|"971333393874128898"|https://twitter.com/turbofr/status/971333393874128898
|2018-03-07 11:15|1|2|"La Porsche 911 GT3 RS... une sportive taillée pour la route dévoilée à Genève http:// ift.tt/2oWnFnH"||||"971328444100472832"|https://twitter.com/turbofr/status/971328444100472832
|2018-03-07 10:20|1|0|"Audi A7, un plaisir de conduite - Emission TURBO du 04/03/2018 http:// ift.tt/2D4pZxT"||||"971314544969682945"|https://twitter.com/turbofr/status/971314544969682945
|2018-03-07 10:00|3|3|"#SalonGeneve2018 Avant la berline, Volvo dévoile la nouvelle version du break, le V60... https:// fb.me/3ERDSSJYm"|||#SalonGeneve2018|"971309669322035201"|https://twitter.com/turbofr/status/971309669322035201
|2018-03-07 09:35|7|22|"Salon de Genève : Ferrari 488 Pista, nos photos... symphonie en V8 majeur ! http:// ift.tt/2Fx2Bhz"||||"971303272962297856"|https://twitter.com/turbofr/status/971303272962297856
|2018-03-07 09:17|3|2|"#SalonGeneve2018 Voici le nouveau Cupra Ateca... premier véhicule de la marque ! Toutes les photos ->... https:// fb.me/7I4PjB2vs"|||#SalonGeneve2018|"971298689208799234"|https://twitter.com/turbofr/status/971298689208799234
|2018-03-07 09:05|1|1|"Salon de Genève : le concept I.D. Vizzion... infos, photos, vidéo de présentation http:// ift.tt/2to0pEj"||||"971295727229001729"|https://twitter.com/turbofr/status/971295727229001729
|2018-03-07 08:35|8|10|"Salon de Genève : toutes nos photos de l'exclusive Peugeot 508 First Edition http:// ift.tt/2oOkfDY"||||"971288121324302336"|https://twitter.com/turbofr/status/971288121324302336
|2018-03-07 08:12|4|5|"Le nouveau Jaguar I-Pace plus rapide qu'une Tesla Model X ? https:// fb.me/1V8FQOhzj"||||"971282322522869760"|https://twitter.com/turbofr/status/971282322522869760
|2018-03-07 08:05|1|0|"Une petite baisse de prix pour la vignette Crit'Air effective depuis le 1er mars http:// ift.tt/2oUWKsd"||||"971280681564364801"|https://twitter.com/turbofr/status/971280681564364801
|2018-03-07 07:10|4|7|"#SalonGeneve2018 Toutes nos photos de la Peugeot 508 First Edition ! Toutes les infos -> http:// bit.ly/2HcXHUp https:// fb.me/7kIL9g4xt"|||#SalonGeneve2018|"971266706701279237"|https://twitter.com/turbofr/status/971266706701279237
|2018-03-06 22:15|1|2|"Salon de Genève : infos, photos et vidéo de la nouvelle version de la Volvo V60 http:// ift.tt/2I99VOY"||||"971132099368554496"|https://twitter.com/turbofr/status/971132099368554496
|2018-03-06 21:14|2|1|"#SalonGeneve2018 On a pu approcher la McLaren Senna entièrement en carbone... https:// fb.me/TidpitYg"|||#SalonGeneve2018|"971116723167428608"|https://twitter.com/turbofr/status/971116723167428608
|2018-03-06 21:05|2|2|"Salon de Genève : Cupra Ateca... infos et vidéo de cette version musclée http:// ift.tt/2FvpLFm"||||"971114476018831360"|https://twitter.com/turbofr/status/971114476018831360
|2018-03-06 20:10|1|4|"108 exemplaires pour les Alfa Romeo 4C Coupé Competizione et Spider Italia http:// ift.tt/2Fix2Vs"||||"971100643669827586"|https://twitter.com/turbofr/status/971100643669827586
|2018-03-06 19:55|1|4|"#SalonGenève2018 Partons à la découverte de la nouvelle Aston Martin Vantage... https:// fb.me/VTTmokXF"|||#SalonGenève2018|"971096836734898176"|https://twitter.com/turbofr/status/971096836734898176
|2018-03-06 19:40|3|15|"Salon de Genève : Porsche 911 GT3 RS, nos photos de cette sportive de 520 ch http:// ift.tt/2G0m6gn"||||"971093186562220032"|https://twitter.com/turbofr/status/971093186562220032
|2018-03-06 18:55|1|1|"Salon de Genève : infos, photos et vidéo de la Peugeot 508 First Edition http:// ift.tt/2I79tRB"||||"971081792227815425"|https://twitter.com/turbofr/status/971081792227815425
|2018-03-06 18:49|1|2|"#SalonGeneve2018 La nouvelle Lamborghini Huracán Performante Spyder, c'est elle... https:// fb.me/7DRq1Yyzw"|||#SalonGeneve2018|"971080230701010945"|https://twitter.com/turbofr/status/971080230701010945
|2018-03-06 18:35|5|14|"Salon de Genève : nos photos de la Lamborghini Huracan Performante Spyder http:// ift.tt/2FiS1HW"||||"971076712074219520"|https://twitter.com/turbofr/status/971076712074219520
|2018-03-06 18:10|3|5|"Quand le Jaguar I-Pace fait mieux que la Tesla Model X sur le 0-100-0 km/h ! http:// ift.tt/2Hb4Qo3"||||"971070459407142912"|https://twitter.com/turbofr/status/971070459407142912
|2018-03-06 17:40|1|5|"Salon de Genève : Bentley Bentayga Hybrid, le premier du genre... nos photos http:// ift.tt/2oUhosv"||||"971062926357524484"|https://twitter.com/turbofr/status/971062926357524484
|2018-03-06 17:39|2|6|"#SalonGeneve2018 Il faudra débourser un peu plus de 50 000 euros pour pouvoir s'offrir une Alpine A110 Pure ou... https:// fb.me/8fxAPuSDQ"|||#SalonGeneve2018|"971062610648092672"|https://twitter.com/turbofr/status/971062610648092672
|2018-03-06 17:07|2|6|"#SalonGeneve2018 Il faudra débourser un peu plus de 50 000 euros pour pouvoir s'offrir une Alpine A110 Pure ou... https:// fb.me/9hyahztMf"|||#SalonGeneve2018|"971054558289055745"|https://twitter.com/turbofr/status/971054558289055745
|2018-03-06 17:05|2|1|"Salon de Genève : infos, photos, vidéo de présentation de la McLaren Senna http:// ift.tt/2FWueOV"||||"971054161713422336"|https://twitter.com/turbofr/status/971054161713422336
|2018-03-06 16:29|1|4|"Vous n'utiliserez plus jamais cette expression ! https:// fb.me/3GguXsaUW"||||"971045188503293952"|https://twitter.com/turbofr/status/971045188503293952
|2018-03-06 16:15|1|1|"BMW X2, sportif, jeune et branché - Emission TURBO du 04/03/2018 http:// ift.tt/2tkqlkf"||||"971041646300233729"|https://twitter.com/turbofr/status/971041646300233729
|2018-03-06 15:35|2|5|"Salon de Genève : 470 km d'autonomie pour le Hyundai Kona électrique, nos photos http:// ift.tt/2H9Pxfm"||||"971031485376495618"|https://twitter.com/turbofr/status/971031485376495618
|2018-03-06 15:10|2|0|"Salon de Genève : infos, photos, vidéo de présentation de l'Aston Martin Vantage http:// ift.tt/2oTARtl"||||"971025191953424384"|https://twitter.com/turbofr/status/971025191953424384
|2018-03-06 14:57|3|3|"#SalonGeneve2018 Nous sommes allés à la rencontre de la nouvelle version de la Peugeot 508 proposée ici en... https:// fb.me/83jun34mr"|||#SalonGeneve2018|"971021910459985920"|https://twitter.com/turbofr/status/971021910459985920
|2018-03-06 14:31|1|6|"Salon de Genève : nos photos de l'exubérante McLaren entièrement en carbone http:// ift.tt/2I9xgjO"||||"971015306444500992"|https://twitter.com/turbofr/status/971015306444500992
|2018-03-06 14:03|3|4|"#SalonGeneve2018 Toutes nos photos de la Abath 124 GT et son toit en carbone ! https:// fb.me/IDqEoNEn"|||#SalonGeneve2018|"971008269136351234"|https://twitter.com/turbofr/status/971008269136351234
|2018-03-06 14:01|1|4|"Nring, des séries limitées pour les Alfa Romeo Giulia et Stelvio Quadrifoglio http:// ift.tt/2FvHzQu"||||"971007809558122496"|https://twitter.com/turbofr/status/971007809558122496
|2018-03-06 13:35|4|9|"Salon de Genève : toutes nos photos des nouvelles version de l'Alpine A110 http:// ift.tt/2FdtmbL"||||"971001258889924608"|https://twitter.com/turbofr/status/971001258889924608
|2018-03-06 13:00|1|2|"#SalonGeneve2018 Toutes nos photos de la McLaren Senna entièrement en carbone... https:// fb.me/9ldnQUjAt"|||#SalonGeneve2018|"970992399483842560"|https://twitter.com/turbofr/status/970992399483842560
|2018-03-06 12:55|2|6|"Salon de Genève : plus agressive... voici nos photos de l'Aston Martin Vantage http:// ift.tt/2oTx3Z8"||||"970991190844870658"|https://twitter.com/turbofr/status/970991190844870658
|2018-03-06 12:30|1|4|"Salon de Genève : nos photos de l'Abath 124 GT et son toit en carbone http:// ift.tt/2I3WLCO"||||"970985072118632448"|https://twitter.com/turbofr/status/970985072118632448
|2018-03-06 12:15|1|0|"Vente de voitures neuves, Peugeot loin devant Renault en ce début d'année 2018 http:// ift.tt/2HcyQAa"||||"970981302710296576"|https://twitter.com/turbofr/status/970981302710296576
|2018-03-06 12:01|5|6|"Salon de Genève : nos photos de la très belle Polestar 1, la GT hybride suédoise http:// ift.tt/2oRok9O"||||"970977610816786432"|https://twitter.com/turbofr/status/970977610816786432
|2018-03-06 11:56|3|6|"#SalonGeneve2018 Toutes nos photos de la nouvelle version de l'Astion Martin Vantage ! https:// fb.me/1M0Pjyne8"|||#SalonGeneve2018|"970976290944712704"|https://twitter.com/turbofr/status/970976290944712704
|2018-03-06 10:55|2|1|"Salon de Genève : I.D. Vizzion, nos photos du nouveau concept de Volkswagen http:// ift.tt/2Fvb1pM"||||"970960977691906048"|https://twitter.com/turbofr/status/970960977691906048
|2018-03-06 10:05|6|16|"Une édition Black Shadow pour la BMW M2 Coupé !!! https:// fb.me/1FGb3YU1N"||||"970948359178588160"|https://twitter.com/turbofr/status/970948359178588160
|2018-03-06 10:01|2|5|"Type R Time Attack, Honda à l'assaut des circuits européens avec la Civic http:// ift.tt/2I57xZK"||||"970947360997216256"|https://twitter.com/turbofr/status/970947360997216256
|2018-03-06 08:20|2|2|"Retour sur l'actualité automobile de la semaine - Emission TURBO du 04/03/2018 http:// ift.tt/2I6MNRk"||||"970921949705719808"|https://twitter.com/turbofr/status/970921949705719808
|2018-03-06 08:10|2|1|"Kylie Minogue chahutée dans une BMW i8 ! https:// fb.me/1ZuDeuuwl"||||"970919417637990401"|https://twitter.com/turbofr/status/970919417637990401
|2018-03-05 21:24|1|2|"#SalonGeneve2018 Premières informations sur le Vision X, le concept de crossover urbain de Skoda ! https:// fb.me/1pUSIw2DP"|||#SalonGeneve2018|"970756870788042753"|https://twitter.com/turbofr/status/970756870788042753
|2018-03-05 21:05|9|22|"Une édition Black Shadow pour la BMW M2 Coupé... toutes les photos http:// ift.tt/2D2sb98"||||"970752221334949888"|https://twitter.com/turbofr/status/970752221334949888
|2018-03-05 20:13|3|11|"Quoi de mieux qu'une Porsche 911 Turbo S pour remonter des pistes de ski !!! https:// fb.me/7i8oISnjW"||||"970738980760236033"|https://twitter.com/turbofr/status/970738980760236033
|2018-03-05 20:05|1|4|"« Rouler comme une grand-mère »... Volkswagen rend hommage à nos chères mamies http:// ift.tt/2tjAPAf"||||"970737114919964673"|https://twitter.com/turbofr/status/970737114919964673
|2018-03-05 19:10|5|11|"Salon de Genève : nos photos du Vision X, le concept de crossover urbain de Skoda http:// ift.tt/2FdsiEx"||||"970723201054597121"|https://twitter.com/turbofr/status/970723201054597121
|2018-03-05 18:15|1|2|"Nouvelles motorisations et finitions pour les Volvo XC40 et XC60 http:// ift.tt/2tmaT7s"||||"970709481351983104"|https://twitter.com/turbofr/status/970709481351983104
|2018-03-05 17:51|2|3|"Le nouveau jouet de Jon Olsson... une Audi RS6 un peu spéciale ! https:// fb.me/GQSzymNG"||||"970703252718325760"|https://twitter.com/turbofr/status/970703252718325760
|2018-03-05 17:10|2|2|"Salon de Genève : Skoda Vision X, toutes nos photos et vidéos de ce concept http:// ift.tt/2FpZybe"||||"970693028921913344"|https://twitter.com/turbofr/status/970693028921913344
|2018-03-05 16:00|1|0|"Nissan et DeNA : robot-taxi Easy Ride, les premiers tests au Japon http:// ift.tt/2H1ZPy7"||||"970675475625496576"|https://twitter.com/turbofr/status/970675475625496576
|2018-03-05 15:08|2|0|"Bientôt sur http:// Turbo.fr , toutes les informations et photos du Vision X, le concept de crossover hybride de Skoda ! https:// fb.me/FSq8s1Xl"||||"970662250783608832"|https://twitter.com/turbofr/status/970662250783608832
|2018-03-05 13:01|4|3|"La nouvelle AMG C 43 4MATIC de Mercedes, désormais 390 chevaux sous le capot http:// ift.tt/2H44cZA"||||"970630357421785089"|https://twitter.com/turbofr/status/970630357421785089
|2018-03-05 12:05|0|5|"Volkswagen Jetta : la plus américaine des allemandes http:// ift.tt/2I5BJUj"||||"970616272982626304"|https://twitter.com/turbofr/status/970616272982626304
|2018-03-05 11:57|2|4|"Elles sont sportives, elles ont fait la renommée de Porsche.. voici les 5 voitures les plus légères du... https:// fb.me/3jCuPHf26"||||"970614191303294977"|https://twitter.com/turbofr/status/970614191303294977
